TCGA-E2-A14R-01	TCGA-E2-A1LL-01	TCGA-A7-A4SE-01	TCGA-BH-A18V-01	TCGA-AO-A0J6-01	TCGA-C8-A12V-01	TCGA-A7-A6VV-01	TCGA-E2-A1L7-01	TCGA-EW-A1P8-01	TCGA-EW-A1OW-01	TCGA-E2-A150-01	TCGA-S3-AA10-01	TCGA-AR-A256-01	TCGA-C8-A27B-01	TCGA-EW-A3U0-01	TCGA-C8-A26X-01	TCGA-EW-A1OV-01	TCGA-A2-A1G6-01	TCGA-EW-A6SB-01	TCGA-EW-A1PH-01	TCGA-BH-A1FC-01	TCGA-GI-A2C9-01	TCGA-D8-A27M-01	TCGA-AR-A0U4-01	TCGA-A2-A0YE-01	TCGA-GM-A2DH-01	TCGA-BH-A42U-01	TCGA-D8-A1JL-01	TCGA-BH-A1EW-01	TCGA-A8-A08R-01	TCGA-E2-A1LH-01	TCGA-AR-A1AY-01	TCGA-E9-A5FL-01	TCGA-AC-A7VC-01	TCGA-AC-A2QJ-01	TCGA-AR-A0TU-01	TCGA-AO-A0J4-01	TCGA-A2-A0SX-01	TCGA-BH-A18G-01	TCGA-AO-A124-01	TCGA-A2-A0T0-01	TCGA-AO-A12F-01	TCGA-D8-A1XQ-01	TCGA-A2-A3XY-01	TCGA-B6-A400-01	TCGA-BH-A0WA-01	TCGA-BH-A0RX-01	TCGA-BH-A0B3-01	TCGA-A7-A0DA-01	TCGA-D8-A1XK-01	TCGA-BH-A0BG-01	TCGA-E2-A14N-01	TCGA-D8-A27F-01	TCGA-AN-A04D-01	TCGA-A7-A26G-01	TCGA-A1-A0SP-01	TCGA-AC-A2BK-01	TCGA-AO-A128-01	TCGA-AQ-A04J-01	TCGA-A7-A6VY-01	TCGA-LL-A73Y-01	TCGA-AO-A1KR-01	TCGA-C8-A3M7-01	TCGA-A2-A04U-01	TCGA-LL-A5YO-01	TCGA-AN-A0AR-01	TCGA-E2-A1LS-01	TCGA-A2-A0D0-01	TCGA-A2-A3XX-01	TCGA-AC-A2QH-01	TCGA-AN-A0AT-01	TCGA-AO-A0JL-01	TCGA-A2-A3XT-01	TCGA-EW-A1P4-01	TCGA-AR-A0TS-01	TCGA-S3-AA15-01	TCGA-A2-A0D2-01	TCGA-D8-A13Z-01	TCGA-EW-A1PB-01	TCGA-HN-A2NL-01	TCGA-A2-A0T2-01	TCGA-AR-A2LR-01	TCGA-C8-A1HJ-01	TCGA-BH-A1F6-01	TCGA-E2-A158-01	TCGA-BH-A0E0-01	TCGA-AN-A0XU-01	TCGA-A8-A07O-01	TCGA-D8-A147-01	TCGA-C8-A131-01	TCGA-D8-A27H-01	TCGA-B6-A402-01	TCGA-A8-A09X-01	TCGA-E2-A14X-01	TCGA-B6-A3ZX-01	TCGA-D8-A1JF-01	TCGA-AC-A6IW-01	TCGA-AO-A03U-01	TCGA-AO-A129-01	TCGA-D8-A143-01	TCGA-A7-A6VW-01	TCGA-GM-A2DF-01	TCGA-LL-A441-01	TCGA-AN-A0G0-01	TCGA-GM-A2DB-01	TCGA-OL-A6VO-01	TCGA-BH-A0B9-01	TCGA-AR-A5QQ-01	TCGA-A8-A07C-01	TCGA-AN-A0AL-01	TCGA-A2-A0CM-01	TCGA-AR-A1AR-01	TCGA-BH-A0BL-01
CDK4	5.92617124922655	7.34706022101464	7.14322287213217	6.41960816453729	6.90921216163717	6.11100003692176	6.55256870504092	6.63332976500238	7.16498669134081	7.65985590450176	5.94230647076787	7.30230234433567	6.61749809323309	6.63844920890163	5.999092975298	6.04887908942744	6.47243956458985	6.1964844824606	6.39283394909298	6.63406622686966	7.12885092541589	6.95664594116434	6.23916558358555	6.58824688556608	6.88018421439041	6.93961665445077	6.06965943404367	6.36431161644739	6.37403263872487	6.82352989398472	4.20031580246449	7.9026391516716	4.59381474036839	7.14142675089827	6.4037253203111	6.79457048167408	6.04861932773613	6.61263985759303	5.63194248745492	7.15340001963789	6.26410517426414	5.65698812427606	6.32787015975276	6.38367597164493	6.76376085891741	6.47212811449958	6.53933575002761	6.57191031687181	6.32412969509141	7.04426103098526	5.70932825618903	6.49199344020032	6.60107252802903	6.82875285408195	6.31614773094607	7.44022881927956	7.84404522107173	6.4348470305482	6.03351272751549	6.67243663747981	5.96923522892337	5.75163581828628	5.75071312672121	8.01244323558779	6.13829389141594	6.95194163361732	4.57983505171492	7.0783709952112	6.61432938617306	5.45054260900745	6.50957290109793	3.48928216524215	6.36654873781664	6.57854333731242	6.52046219104133	5.91874491977366	7.23111523125991	7.30520947201401	6.16540280966275	7.88364509874156	5.7633640256211	7.02590987864459	5.53334763197734	6.36835991373693	6.27605962158703	5.92498962635463	7.13979830167303	7.38972198955722	7.18192225563353	5.73979920834464	6.38944967676374	5.53861439305691	7.17152444699809	6.00989558656273	6.44332529682216	5.76865903686951	7.12858047114227	5.19061554398832	5.92495579535788	6.68708060205646	7.17816626048262	5.23206732784248	7.14206123534451	6.67103444372179	4.40833879547098	6.69412038734423	7.44523885877243	7.18953470901151	7.24767213733203	5.8989355840384	6.42682996795311	6.20332249030443	6.61211796153302
CDK6	4.05979147164211	5.91594902925952	6.39607166998283	7.17851516540605	3.80104951501451	3.67404413740474	4.8878373026506	2.26674526785354	4.30477419614315	4.43968552208489	3.75642688148876	5.13075050748854	6.57938245666977	4.95834296420301	4.12518352067708	1.94267802018341	2.6254098387877	3.80024352252679	4.2840652908925	4.34055661993143	3.82557572370175	4.94445958266324	5.81410536038381	4.4140316067138	5.07742321790062	2.97222550510366	2.43190582535054	3.96400995508975	2.77025107559417	6.10386381717906	3.12701139173284	6.21160839302787	2.78651004069381	3.91297717933087	2.35010964886605	2.59539352492194	5.68975544891434	5.75090469992557	2.43101848751657	4.16933372493231	6.04212776427731	3.05983045995688	5.19582744348969	3.32386995494559	4.09411872506892	6.34485500593803	3.0216191613232	3.04083780915587	5.88302212807663	2.14291137594426	5.51452170572146	4.98524730490204	3.14271541442367	1.55759661177862	5.71769953924758	5.68088397601581	5.03340532039303	5.38610911382461	3.73097040083658	3.78560130528697	4.2982880850663	1.27595343419553	4.10094708066134	5.35462607637072	2.77414532924028	4.29775797506931	1.15760387491246	4.77471366642261	1.56316494218243	4.07704297583487	4.34020635427445	1.33222753560698	4.57365726670578	5.6482762204537	3.94509346304571	4.35135745173602	5.03912592026257	3.85178708447542	4.59733458817327	5.18362689807791	1.88134221400761	5.91110117315286	6.38129606543849	3.42194584261683	0.97382057482167	0.986113500236979	3.85252841777317	5.59513221443449	4.49177640307863	3.24007057828747	5.10543192694673	4.92629916522646	3.0627548567074	3.73914498209583	4.33488075093567	4.59604143463279	3.97906614026715	4.1923603365585	4.20413417167156	3.16211044328358	3.28151407792422	2.21278380538645	4.47261050904607	6.00781861053505	2.07398047701756	2.50729022214271	6.06177368059782	4.79119877863561	6.52720822143489	4.58628768804617	5.12443713023012	6.19299166739318	3.58529847683754
CDKN1A	5.20992021798376	8.49480975998574	6.8953070245642	6.07797240181272	5.49231220570058	6.40209471218372	8.31329580689635	6.57870143266513	5.4538787100005	5.86229112851148	5.39377409158917	7.09107025189931	4.49836737832808	5.17684702819142	6.37535256772276	5.63283422704223	6.00155445276073	7.18674447457557	4.95303374561216	5.45179761788923	4.73865952949382	5.62715156267653	6.79475005216183	5.15695575702668	6.77626365800109	8.01367653068797	7.64679601654464	7.0382803825486	7.73983418340568	5.41916458210728	5.26501441086175	5.91204960447796	7.30605742843478	6.39648976225649	6.35724402274255	4.0610949653176	5.66165883653875	6.02398611082333	6.82149698600253	5.76905063583825	7.30092177301176	5.83885144331763	6.69778404809168	7.33021757314819	7.4670892617132	6.57582998934174	5.39644798268429	5.98098618447893	6.67123157688599	7.08403423378126	5.2148513894986	4.43235685339764	6.89718285904239	5.89184587908012	6.1595465265145	6.63820182211198	6.84487917210319	6.36789198348453	6.45707271291555	7.58719097412903	6.15537130819146	5.01963812536514	6.18336421997147	5.75309482452854	5.53685504206752	3.48085763360843	2.37700710390303	4.84849185705388	5.38629877412678	3.04085576105904	7.03286720634562	4.46231220376554	5.23966173738374	7.36909352437679	6.44429700512762	6.34131678792059	5.67112991383182	8.82959107571442	6.64054263130266	5.2262683746421	5.78724944362057	6.6201421336871	6.48906167556438	7.01750307723115	3.11844757518275	9.23594655827855	5.50180080758828	4.7504984058899	5.97418186769226	7.06643421036092	6.69909282184758	4.18478876921642	5.44262795285324	4.67190871837803	4.97479062879211	4.67038659070572	5.54941317138841	7.18011669089317	5.00230150814645	8.07850820911849	6.39048809049051	5.4309289550092	5.42264752220613	4.2094756248848	5.45020087014723	5.9674433668241	4.49681769959444	8.51862304814882	5.23488497168601	6.42513608841518	6.34626435455746	5.91861402385359	6.64459838895067
CDKN2A	5.94842339607892	0.561834422899514	6.75229161258396	0.312492860719841	0.538432783896232	2.61970158949864	7.4472631795764	5.92513612990782	4.87592722034385	6.21525309326435	1.50176074064404	6.6623461910004	6.39422001330599	4.82225277312463	5.41957571207304	3.90763220683281	1.33921798509911	1.74022203958172	1.06022791515479	5.50821611338802	6.04160781169744	4.15403806672186	4.14611003123641	0.926159534152672	4.82650828349504	6.15858889946884	2.64140281271032	4.82728964068503	2.10468062589694	2.82190316454385	2.30023834875372	5.65583610155626	1.20973746961347	6.50936569039805	1.17092300335953	6.58943875950941	0.870617255619375	6.71572460805372	2.26093812990104	4.5210036455672	1.98897497886599	1.20014974044323	3.1922187322466	5.28365674172396	7.39481325452974	6.39394918622013	3.45666167527181	6.46692489374549	3.64820900978445	7.74073550877538	1.0891516259512	6.68913489369975	4.60121267913361	5.05180837039954	3.13864680490919	7.04111266982872	7.54569652283497	3.65859886354967	5.06034110455991	6.1365570698954	2.53586786211101	5.18712639866131	2.50480525428438	7.98073716988381	3.50909097808938	1.9487875604622	1.69306869579823	5.94378799329896	2.39552022949003	4.75975990404239	0.224570113308458	0.974559668450507	6.67922511574253	5.74784884946099	3.78326682446327	6.09873999112657	5.3891229106832	5.47309285227652	6.20029441355144	5.74886400567435	5.41839991057665	5.32998800310948	6.9785173269472	6.04361529765243	6.34822724017931	4.84534014171187	6.32990519427405	6.07876302925716	5.67446579491202	5.06134035958066	4.59384226304151	1.68728734104486	3.02537102446928	4.6735311713428	6.31133621045991	1.86068850131381	5.98851736727165	2.64513338161958	5.68150784803268	4.51722329771335	7.78557737326612	5.37060357810632	1.9518599867353	0.299202765464946	4.00375279268793	7.7679038947399	7.54877999124491	1.55638105334299	5.63472835457476	0.693349854736997	6.42359870282815	5.46153909076773	5.47049551953807
CHEK1	4.82017706275992	4.31861595742256	4.072043420798	4.60061158113095	3.61628814572616	4.26288126609478	4.14076384564887	4.10883616583155	5.37586739162132	5.39931917042209	3.27270611045427	4.36162988401934	4.62479562952014	4.05382879993599	3.22858966042856	2.6213215464784	3.01083861512489	2.1428244779381	3.58410888108537	4.17402664023411	4.30520660555545	4.25540278973664	3.14518293904527	4.35678822261242	4.75715937715314	5.338435341171	2.3193786675224	4.51832288599668	3.21087037618472	4.35822497453699	2.91187525185444	5.62857813427361	2.03012897272769	4.17269039143614	2.25777700273662	4.87215249084073	4.08993971062606	3.98835197631159	3.04866568674157	3.90041967039836	4.47655173233944	3.71924895306873	4.39654752678984	4.84012792880966	3.58468847506281	4.62479609795971	3.84436303098731	4.26553412470231	2.55304820313933	4.89271929802953	3.18360860370279	4.7589992229218	5.80390747025714	4.85086548884125	4.47735493855142	4.31187046336191	4.57296850079151	3.48167390632894	3.91839173713427	3.80494331718382	3.16662443457922	3.37690561566005	3.06781075824609	3.3848075331841	3.34665279974728	5.14951007908301	1.39455592961352	4.71211344340341	3.79917659058791	2.4402103999647	4.34525354491876	2.84343962125509	3.77087176488962	4.59351181984385	4.59672285418302	3.39817910076632	5.66309633253787	4.60159877129384	3.5078787014526	4.9726920424209	2.67436816600202	4.8449757439652	4.30435790768147	4.18550315765206	3.76151936831241	2.99753318587887	5.65813795148261	4.83782089612367	4.10250000025625	3.5895282200444	3.35700563831655	4.0334579995026	3.35993403982284	4.51967016405219	3.3851042552386	2.74683355094747	3.34116420944417	1.99914199234176	4.3242250140061	4.85220553152579	4.00259674644498	2.74768835928306	3.85895238337406	5.68437157888691	3.18519804926994	4.46483101954114	4.81839659571649	4.54337759264721	4.7958511232114	4.35575720019028	4.27136161259363	5.11600033329017	4.2080818439131
CHEK2	3.74684408072691	4.30758873206207	4.27802041992538	4.10243297736295	3.79515052050371	4.2947778420434	3.83521075196596	4.37520468601963	4.4561476108486	4.5142257690563	3.80476376579355	3.58357434862746	4.39590756018398	4.69656014404194	3.84648627067124	2.98014311951798	3.70687771338978	3.24180290792887	3.44046145030676	4.1630165037964	4.06702514612138	3.949735597129	3.59197862392976	4.13365652851379	4.10747045658997	4.61116579650503	3.06257145034441	4.06248526606469	3.64711199868168	4.66626194795443	3.15155557201444	5.15891121858042	2.8987039456026	3.46319554247034	3.14958725010443	5.03941081383367	3.6947341880934	3.5508992443431	3.03176782757157	4.1091672780315	3.89468442649082	4.93756595028218	3.7402968616959	3.53805780512614	4.10670332805585	4.48863536404248	4.37156003003753	3.7589709101594	3.2311645858946	5.3993636877398	3.62098637489428	5.52709750646497	5.22002321519103	4.01229174439759	4.92504305632905	3.8502734160171	4.15952382279134	4.15590827154547	4.4130893112286	3.70276418365532	3.10732841224174	4.81385880121367	3.39715476172103	4.69783757018564	3.4595340800795	4.84389667305711	2.90313544861981	4.81935440753875	4.30134631023578	3.67817559810154	4.64221476743769	3.06452278910585	3.67358183645506	3.73373743931593	3.48317579837877	3.68869609704582	5.47632282588326	4.05387879257758	4.01554421570653	3.80128024274665	3.3269039010405	4.07077768165988	4.63424436770187	4.50127449148164	3.99498139746226	3.51256182045659	4.49481083659677	4.38195034232836	4.40116721300797	3.51807409765661	3.04219163532783	4.40007444721155	3.63293974231611	3.95109582712658	3.35687501654185	2.93686465310931	4.51296534927334	2.31880577557192	4.24747250936861	4.21080532631753	4.36358510124871	3.3351699056214	4.05316567619618	4.88768151998048	2.69022549706376	4.01058311880436	4.36853367863186	3.22323755526547	5.01589573829814	4.09326770843177	3.98291788306488	4.42774998823075	3.87605922393557
COP1	5.20022436092269	5.46304692625197	5.64868652760351	6.20730544177547	5.52075036618819	5.49678525864991	5.21025731989035	5.4545884221272	6.48134128305358	6.2981284002378	5.83161756533846	4.54811493824269	6.26590205301627	5.77983418476566	5.57413663425769	5.12663673450849	5.4560309710389	5.75625548684956	5.55842509267188	6.2219137491332	6.17409604305515	5.49536795566742	5.25295540683283	5.5315007508925	6.13960119357376	5.91161747189761	5.04911558136094	6.17399012178971	5.79057533654804	6.31736118296428	5.22815426588634	7.31810464963815	5.48620959455866	5.66435820115074	4.50911980522319	6.66793557208634	5.92655193882778	5.91973063772747	5.95752999728372	6.10374380613686	5.96787552181575	5.82577196388004	6.61919478307784	5.13092606277009	4.98593888121382	5.95708438383995	6.09919137369237	4.70505815851738	5.72634018646532	6.64671468315462	6.19246537969363	5.60104663141998	6.54079056418481	6.57999529733597	6.11188474965187	6.07150130614737	6.70275579261935	6.51249615333905	5.67354951873315	5.58936993992992	5.75470292162409	5.97910179849565	5.61139158061585	5.64938782846341	5.65801695532202	5.38008403598461	5.22810265184723	5.52298520301817	6.29482986822869	5.29117235786431	5.40475051790646	5.00435865676513	5.80046153949921	5.01192665177064	6.18153118014745	5.29508252125197	4.90060264479724	6.6937068235686	5.56051292429396	5.79516145557158	6.62589569025492	5.75709768905415	6.7497879592947	5.63434921245872	5.76060650815786	6.97547155261182	5.69976346236847	5.96276425323136	6.18476577905286	5.14886213367356	5.31617162907261	6.68478809187774	5.29166626591898	6.39634745887597	5.34575424495118	5.63205102893579	5.31342138653552	4.82517582482864	5.72456463511892	6.65846451518477	5.25892037061503	4.52702178689387	5.61277837223319	6.26859503202693	4.64940039957939	6.20934577403621	6.84953606264976	5.1158741230342	6.69750610563237	5.91561247688562	5.83653894462322	6.06456104779132	6.25287986471743
CYCS	6.91984032974484	7.00224718385924	6.1624599953742	6.45053843462864	7.36686975342436	6.42673239355942	6.68948706648495	6.8420999029347	7.11529858057947	6.096133951181	6.37416013362875	7.26791925992984	7.49838987473567	7.35670893229079	5.88436110876555	6.91286057281846	6.25062324242319	6.12199874693671	5.87222081696989	6.93513978075707	6.36757412440038	6.84359703906384	6.32494634103906	6.44726288413109	7.68308968061756	6.13035247766456	5.6059928068619	6.80832314205819	6.77431528979923	6.01258428436889	5.57713781818917	7.13065324493616	6.42842904056446	6.32341565819785	5.99482757158849	7.29545547492031	6.82949301543407	6.12808366547561	6.09379762588702	7.64318678218218	7.44278312472382	6.69976128603469	6.0080843675295	6.40666810847193	6.66638404320771	7.41715630849652	6.86540306936551	5.95091581948461	6.12668354426856	7.0076782108426	6.21896009643563	8.50992886844157	6.41860465427823	6.42747224802676	5.93692294044654	7.11362837807908	7.32248651961034	6.76626157201835	6.34062032148673	7.05996087512911	6.83343360050742	6.47318595230231	6.66987847573272	7.35813199541324	6.82244887557891	6.29016551109366	5.48424907255684	6.70566031949154	6.15471673771788	4.82939080119953	7.71486196067529	5.69475539262882	7.3008799443396	7.88967459979774	6.11511839187607	5.71305333411668	6.37196082481766	6.41153463663297	7.31727049446541	6.89428832090922	6.29877850090485	7.14804050755247	7.23257531794642	7.26581260399357	7.17111162579341	6.63729008158174	7.51943665161961	6.86969036301249	6.56005901529166	6.23855510248109	6.31900986025313	6.29785494774194	7.14701105616486	6.22752085131124	7.00388310626734	6.74299976731988	7.47233472011016	5.68101553791997	7.00699013155224	6.43057209514961	8.17531951892589	6.26042333291048	5.75813646869413	7.42604050452726	7.29494700515046	7.11379224513525	5.8139487870772	6.84995444826951	6.5743053200794	7.58435182469531	7.0382511790884	7.77192214289246	6.06550137565621
DDB2	3.61505722989408	4.19619854857773	4.30933513964849	4.24673535194676	3.64642221983841	4.2384039842011	5.44672228835721	4.28887111674313	3.91682711351079	3.77070581582116	3.37784710544353	3.68372287957837	3.5246155544727	4.78719209742458	4.32511024967002	3.17248527126472	3.2285067014363	4.86779831348784	2.93536751975089	3.30126328667787	3.08384835390329	3.46961783400989	4.28775118405063	3.34893442600651	3.87299361830092	5.0574703064129	4.61106770070492	3.87813754770717	4.04330091922736	3.77558517958971	3.27620946581311	3.6433174381209	3.71979890977224	3.61198655138029	3.53708786020073	3.89993163679803	3.77805623975935	4.10543157682223	4.12499197706556	5.5516155472698	4.03717472846083	3.20493105904446	3.79386890707189	3.73864939712583	4.14117642213823	4.23098202578235	3.20865590158854	4.11150976237412	3.96561295905637	3.79357571720874	4.59434693638157	3.33079994160132	3.98753813125813	3.96861622723586	3.38545685626956	3.12496610595107	4.9555800333556	4.15414357352128	4.04758245424896	4.06588726020838	4.64318553309824	3.20458485773455	3.49479864996885	3.93362114888761	3.92775038594552	3.53074156170164	1.60657755811111	3.95689953268515	3.14394156610694	1.48603115157699	4.15936336010893	1.79624388457344	4.26832293425933	4.5038225069657	4.70132179380512	3.8091650890718	4.37730107238978	4.59901465025476	4.18993306865219	4.33347792095588	3.64062758099373	4.28234055549437	2.67768709613465	4.42717695818322	2.41856876016146	1.88851604142958	4.1495253838981	2.95933725510973	4.2171589831823	3.22939354261857	4.17707327771237	2.94612232790573	3.90000813255528	3.05711924672759	4.51447702736551	2.68214521544438	3.78658856213762	4.12560851428862	4.07005509775195	4.07998697137144	4.16782293956315	4.02463764250375	4.30917897822178	3.05554443758381	2.8588505308726	3.85832521094632	3.68361493915005	4.81550962989394	3.76762111770478	3.97522114216441	3.98479470778715	3.46371089873567	3.52488254576353
EI24	7.61596598761044	7.27165559455838	6.93216644291335	7.08815414297251	6.81414827918544	7.48654324684695	6.54624920925232	6.2461662577415	8.01582119310324	7.83958672730496	6.79448397650676	6.81770354032298	6.90655942316591	6.22151139357857	6.10620199290292	6.56089211428378	6.42480152738808	7.5381531352688	6.96839934242517	7.22459113300457	6.03405979809194	7.79772690476338	6.41536440001747	7.12943994183977	6.28394273867455	8.10309252114387	6.82507422091192	8.18952803706869	7.3446087913523	7.20988760100894	6.63881233665873	8.06695627158079	5.5302753177592	6.75924679971391	6.44453154236622	7.40468602415124	6.88609035750917	6.2089771498952	7.01952514193941	6.20711419914858	7.72202668673285	6.61188563301732	7.58092308718664	7.7390756534747	6.40847928865169	7.16644688638841	7.71482168098624	7.53935026107727	6.113275251344	7.43347137677512	6.86169020916837	7.91375613626822	8.1856570348959	7.70775619947645	8.36165078665279	6.97270896245386	6.73052540566219	6.94143327797042	6.4662608484473	6.52382964270298	6.63212178040567	6.73598681214139	6.84932282869594	6.75906893168854	6.46072126015171	8.29899215505531	5.7519976332096	8.28156930483951	7.33478412197752	5.0955570286141	7.20278679262066	6.44664869181035	7.1965703124195	6.77785133189338	7.05469745160222	6.43743317805856	8.22103877814589	7.09906047772021	6.92999038871105	7.83172842357553	6.5901253079494	7.12581082040565	6.67170944956655	7.76921874090332	6.96519864019149	6.84151914324028	7.80634086949098	7.47837491330034	6.04951864011006	7.19268779833344	7.2190334585775	6.95955054968521	7.64846306001153	7.76968806489344	7.29608764893054	8.53418121633241	6.58369964814031	7.02482165721002	7.00256055402552	7.22314959976215	6.59308162060615	5.22730476071004	7.25150136967193	8.52210719410307	7.23365475982948	7.30062312597696	7.65084594816038	7.55380173525486	7.52409161445335	7.69338093593899	6.42266912329221	7.91871985416271	6.98264707724122
FAS	2.83345136118878	4.94220113513535	4.15632057276091	5.89758774349721	4.22991286978118	5.14637257058431	4.1090050502335	3.54700851613887	4.78335752076932	4.09463383061424	5.00844524643829	4.0838775798642	4.40798594901915	3.3681583687137	4.16618437555682	3.7697925798336	3.90780460835913	5.14687185493336	5.07765488850659	3.29070450947303	4.83109089769281	5.09013839453153	4.79048792819869	6.16452687340322	3.72861595826031	4.38555682794529	3.86263294867105	5.27841176814402	4.39992184425202	3.82053143378336	2.93970841596322	5.09049018782869	3.15171166943441	4.95520327442662	3.13853948388814	5.00225922343792	4.7889313279832	4.8583041144212	3.69035069620583	4.12887154688201	2.2426926470675	3.35979806527205	3.45441873129676	4.17063532367851	3.6641880007411	4.45568265184743	3.72783393494102	4.4476775045223	3.73683964279436	3.54035657607822	5.43240829796235	4.55412436595145	3.12117721775012	2.34111732597252	4.39669722202923	3.99862389560396	2.48411242670076	6.04271855374875	3.2614390757162	3.05340841581839	3.97794255264215	2.67617919293086	4.07003599625511	2.94971844610299	4.12159593237516	3.58019472041274	2.29167023014329	2.62988117675738	3.19283000228697	5.01748508312729	2.59350102756151	2.87557320358685	3.7405917441424	3.89392758205697	4.72586486420261	3.79109895609624	4.32399515667211	3.564407961032	5.7510749938479	2.41159246796373	2.9410121940112	3.48067456462331	2.74254191623059	3.85713837659507	1.12525902190324	1.797981025844	4.78673179725459	4.78593191911347	4.91104825234268	3.69034563155667	3.79067880956413	2.09478729847268	3.32261915399991	4.36009240477977	4.26449716235479	3.09774134676843	3.31419189453561	4.9704368777279	3.53964432028961	4.06789193381736	3.22102149115824	2.47015193351375	5.03553794148914	2.98893046566596	3.10741027697293	3.48835730805114	5.21321642373595	3.96551718616428	3.2395025148454	3.59580388952221	4.71292915301503	4.5601225725329	4.64160486357528
GADD45A	4.95052265447935	7.07884373706697	6.11476049937058	4.43880469179853	5.1131785879513	5.64036990843918	5.60455040516112	7.76998541715409	4.39819786818876	5.53974792993836	6.17474096997839	6.64769885210061	5.38431957373233	6.17644713943394	5.32670011997737	5.86833036605636	4.07172811096932	5.30392745187925	5.13499786186557	4.09068124516567	4.13176918625283	5.96750011335201	5.94785301447746	5.53912458984238	4.21853318868673	6.00450421621109	6.42458803649466	5.41224769728247	5.64057936364385	3.91127170933939	5.47768198755989	4.96540779144307	5.59134127982124	6.20657350991161	4.89001517378789	4.22884732074495	5.51538937813694	4.51050827221481	3.8889763072766	5.66191412682025	4.63955507110032	4.50592227529194	4.67610116999827	5.69492006640065	5.50498462479333	4.3735726372031	4.37573446957563	5.38084496315854	4.68014789818128	5.87007917881031	4.98181144320391	4.49027092585164	4.71761587562025	4.38789438712664	4.46174299658457	6.78718925645717	5.10071991746452	5.59556905769178	5.14177083854515	5.51874087837817	5.60212441245953	4.19003776325472	5.27072559752003	5.99066235037152	5.32499647806588	2.58539659847184	2.29234458844199	4.38010827549531	5.71967457924458	5.59773789664994	4.06112462071145	3.80232205259507	5.73267832972668	4.96676670621431	5.19494502547533	5.5015401510118	4.97916789425938	6.29634258636155	6.51455942400223	4.79130071355665	4.88008367224583	5.10294904207311	4.82021144541867	5.17294378897835	5.40733572888343	5.48337848652038	4.09573238802697	4.78582246026196	5.85381666416737	5.57111319033278	6.20610167494821	2.9544226581591	3.27412218387841	4.73142309706491	4.81211386356456	3.90507163172616	4.49123426217809	3.67054739568701	4.73554143839233	6.53208403111026	5.22280990301322	4.12243065075416	5.06188802988756	3.86771358245549	4.82336049867898	4.99014613457734	3.35478207610906	7.03166088128515	3.54953443181021	4.23101360580707	5.91331634869802	3.93168599404735	4.97894237790837
GADD45B	6.96650946604446	4.82425620571414	6.61093065966283	6.64601267665539	5.64975587238536	5.50660782100012	7.38942639663961	6.25060784260333	5.86109642205	6.18982479644444	5.06976883799676	6.59865140032777	5.32823180775668	5.8232931359066	6.61855601760165	6.26378850592257	5.96434287918113	5.98027298538318	5.12811538385701	5.38360251062234	6.36633280572722	6.12697049150179	6.09769760515507	5.84489739741679	5.34690204545777	6.33565910887349	8.30544227466104	5.21265762265851	6.16165210517109	8.15159232767206	6.55943794407732	5.82096761994887	6.31906757417017	4.16708389264752	6.6076395625574	5.45594194442922	6.63015668112617	6.29343181907361	6.25807927869601	5.86693708687201	7.13883641391967	6.71277846820046	6.88463812379625	7.83603758158798	6.36554447930958	5.83725784336534	6.18667121298418	6.29275858829361	6.10592466550261	5.24977754844059	6.81673376774701	4.99691917090788	7.85088133053498	6.72977825820679	5.37321134473429	5.27888796275414	3.70952232637223	6.12622447696794	5.36635236542121	5.99422741925311	8.87879802493746	6.17691619182454	7.06514733012391	6.01160578336858	7.09475800709376	3.27309495737386	4.68635485999885	6.43997831508511	7.45196467545267	2.09289424157381	4.9444024092588	6.76115637719155	6.6010784623175	5.27380152353909	7.01436572806148	6.46381337491802	5.20651990883969	5.94837096837727	7.16482448647364	5.78337012328305	6.83843153483719	6.09578302679622	3.86100396282133	6.92797626418109	5.20407605843508	6.14028888721096	4.97234777851287	4.66984386158108	5.08924148523919	6.72622082711984	7.24711121892291	6.60353321581228	5.79771830046518	6.82466106492841	6.09427983309744	4.96861054042714	7.26102299104918	6.0611346161211	6.19981630098478	5.69653005365187	6.38094913933042	6.666269002709	6.50419397104382	5.94361083365739	7.07891731768812	6.88789685362135	5.12248725993536	6.56074103071327	4.89627172222033	6.16899180007018	6.73967900876945	5.33024257407914	6.50030410740851
