BTLA	CD200	TNFRSF14	NRP1	LAIR1	TNFSF4	CD244	LAG3	ICOS	CD40LG	CTLA4	CD48	CD28	CD200R1	HAVCR2	ADORA2A	CD276	KIR3DL1	CD80	PDCD1	LGALS9	CD160	TNFSF14	IDO2	ICOSLG	TMIGD2	VTCN1	IDO1	PDCD1LG2	HHLA2	TNFSF18	BTNL2	CD70	TNFSF9	TNFRSF8	CD27	TNFRSF25	VSIR	TNFRSF4	CD40	TNFRSF18	TNFSF15	TIGIT	CD274	CD86	CD44	TNFRSF9
TCGA-AC-A2QH-01	0.136727943995075	5.2750866538344	0.722509331595623	4.23905009186834	1.63682006653523	3.9350196159444	0	2.34733622156172	0.0653180910873168	0.182492614231248	1.67619543189097	0.535067163972567	1.29543461167575	0.210209699461864	2.26306325155349	0.716124378969432	6.17303433892817	0	0.582575492150981	0.0812704707525372	1.8627677407347	2.28897336912068	0.0365235115271884	0	0	0	0.448093492833368	0.20196818936703	3.14949641632184	0.0479233207402212	0.573439376304232	1.11656557611864	0.565386379136795	1.4288168551094	0.0915923797825579	1.88493689910025	3.42278348871563	1.2398227802318	0.192023252612625	0.472827526353228	0.123559667340442	0.208249513451326	0.190029426814852	1.29937974158387	2.12245415182887	6.06392274308064	0.278401008873212
TCGA-AN-A0AT-01	1.05583403079304	3.24408726883604	3.54631839029369	3.6128626139075	3.05706990587984	1.5434585498901	0.744635271901174	2.31783858340235	1.68774220754567	1.38135413220223	1.94582747777552	3.59331122720065	1.65986191316002	0.975655327486764	3.45954859535993	0.624928113092675	6.85048714736016	0.0845621545488218	0.882942129449813	2.41182143412713	3.54889577977745	0.369183331543681	1.16270243269918	0.120167246947218	2.19044657834563	0.688621421119211	5.45535316668261	3.13524221309813	2.65432196185969	0.11473523980622	0.617287689473143	0.0415466211638767	1.10288538902985	0.927206762732987	1.37567418156481	3.11527289632708	1.97992157446021	3.33746297392075	2.76166731256055	4.09508885636807	3.83214730892958	2.77263656418856	2.3559451308081	1.96439308724543	3.20095823455683	6.84323309247567	1.93290451599395
TCGA-AO-A0JL-01	0.36216936508578	3.80090258800413	2.21318975621741	4.58607002253713	1.70660059252735	1.52273550413296	0.271167004434114	1.15636563663819	0.193566134667187	0.480072525848934	0.543807930719693	1.26597830706569	0.437413928008414	0.582161040967528	1.74968735753333	0.125091090352336	5.12951404648522	0	0.260319905573349	1.01295252971114	3.36530932503485	0.351960927957066	0.145328320067779	0.0537822064722266	0.122282841166537	0.263788476883451	7.76634852360457	0.997408302002579	1.32124095124712	0	1.93207772158438	0.0408863417041165	0.150792543240775	0.662591957727586	0.408585430753975	1.42006399316039	2.88075142131935	3.25922454706243	3.50428579382033	3.08426787431878	5.37198097952849	1.04576461306477	1.03777610342442	0.4100303198527	1.53255461886905	4.53270355038881	0.172029846434064
TCGA-A2-A3XT-01	0.968764751450365	3.61087591271847	5.12463205775863	4.39600832006047	4.63101774769647	2.15988569024984	1.33863356309293	2.13826221570753	1.95993151092723	2.17323514411044	2.32721798389035	4.7351433657373	1.96587492105279	1.54252959274615	5.29521607183422	0.380896716571797	6.43577103380844	0.02200820077371	1.91476331539733	1.62630607756629	5.71300218389734	0.537107694580505	1.97636767624113	0.383769350682624	1.75973011013587	1.33522897653164	6.46177090994641	5.25003161014159	3.09054930364877	0.519659141932384	0.359333674238429	0	1.40813643172823	1.4218317626889	1.66090003729056	3.09237869093584	3.87701429282623	4.41345603004133	4.7761020402124	4.54876286090513	6.31188491890413	1.27029676048226	1.54350621215484	2.15237960228994	4.71829984704112	8.0009382690086	1.94481843034068
TCGA-EW-A1P4-01	0.976444561563419	3.28749874158525	3.86766724326148	4.07723160280172	3.35953442112572	2.4017557956329	2.40885183593097	3.63656942310643	2.21291815030435	1.74677250835648	2.89095134388818	4.21919186475994	1.38330092446627	1.47096416466565	4.44806810532994	0.291340569432954	6.56610680028371	1.12179272163926	1.59227364841779	3.74416411841171	4.7073119624106	0.892617296759833	2.33637103702469	0.228417899113187	0.2397345454596	2.76735623982796	5.47991228623859	7.34691902999435	3.64449531978994	0.0683348659208416	0.268356091614998	0.400082411272038	1.66989163112103	2.31614909254022	1.86843110814351	3.40135282394924	2.44504155590351	4.82377360840007	2.70491469898852	4.47921918351495	4.9161589356195	1.75965867291164	3.37405817555854	3.33330691371342	4.11098381948055	7.00356385181316	1.89658103604181
TCGA-AR-A0TS-01	4.15013407748312	5.7280551588023	4.75369092214005	5.15601828876031	4.6693575044047	2.53627760136516	2.17371731823592	3.17016154979703	3.76381927099522	4.54548825191007	3.33585483919449	6.62763778665863	4.27333563822415	2.62874334626499	4.44629099270339	0.456852352223089	6.98279513751623	0.2512767388759	1.8515609192772	2.81250638141493	5.8073902577606	1.3972571018637	2.3679537341184	0.598112018844455	0.7749913601364	2.59605944127367	7.56572435722708	4.60433697154338	3.80542846981067	0.241487331350426	1.03365840493599	0.494941355429665	2.22846877562913	1.52424853349954	1.69336871880041	6.04674943934816	3.77415292979501	5.6935958339843	3.07652509362051	5.33016559347207	2.57422106570795	2.28129333953308	4.16557909962034	2.43743489216821	4.31475074088524	7.86731333913174	2.95014418690652
TCGA-S3-AA15-01	2.63868594627637	4.06112062866806	4.90807498285579	4.69574421419989	4.23525686529409	1.63281411879947	1.40794001359574	3.16194498309522	1.53709623513743	2.40282650172364	3.04179878045694	5.0132632245995	2.16723062794881	1.37995095189302	4.30317857949959	0.637876073912055	5.76450422689077	0.229842936992782	1.02504982494694	3.35053069556535	4.94016739947927	0.680389780253677	1.95471080338934	0.442501195631723	0.356047574051389	1.89628519963735	6.0484345421788	4.13086316686629	3.20536208666368	0.0714166269464571	0.20511038781105	0.545710433621429	1.69720196877959	1.09918176329532	1.7358425762596	6.38072671045697	3.29288294132759	5.72231780828257	3.67004336195486	4.93644815674666	3.46942097202018	0.582787406394735	2.69367756899039	2.11455839444912	3.95364863261257	6.34674938704884	1.6063564279424
TCGA-A2-A0D2-01	1.63984818602839	3.22447691697694	3.44135813695453	4.43536318706123	3.61883374153426	1.8197656804264	1.09008998051441	3.35398066598857	2.1914800990721	1.75132577858823	3.10544031839321	4.200460884047	1.70028415527217	0.729158156240007	4.31154901261758	0.65054978088724	7.30524081320175	0.171325168012257	1.50005232448422	2.58512831825289	5.06009192475597	0.581434051964537	0.906899061609795	0.312564672756575	1.35270234736212	1.27488069242221	6.28558922225877	3.82462563175197	2.84543670786518	0.0467480305451539	0.342207796151482	0	0.7335739709774	0.479835394837638	1.88763499459269	3.82943463558147	2.24329280145604	4.57600138825926	2.26826989528755	4.59468834074509	3.41659486719732	2.15699156209484	2.67871900145007	1.74017674641962	4.05208499363623	8.91401187151489	2.00338653649983
TCGA-D8-A13Z-01	1.30154829072106	4.24131934272972	3.66169041635307	6.0874241002609	4.18452439509989	2.81209064653724	1.23513381096277	2.88298943122302	2.52897109578235	1.94395632592564	2.55050557863054	3.86086418425631	1.91141468118666	1.13012302518686	4.56003927686666	0.1574644375883	7.18262850147754	0.247516845865275	2.11217528163055	2.10994401078435	5.80187030163265	0.512180111333833	1.44386598219107	0.120417310439573	0.383040573743366	0.940808968470986	5.70904816341536	3.92935509283841	3.31846041745621	0	0.567187240126378	0.0920449149881623	1.25629248555105	2.03827947620406	1.17301249720018	3.47469643504588	2.47357627799234	4.23509096506747	2.95819426427412	4.78452085977163	2.4361701269712	2.57501931369177	2.47428821341696	2.92444973998102	4.33518206204702	7.76610094050665	1.9530302004742
TCGA-EW-A1PB-01	1.7447252855284	4.53074087487995	5.61206101259981	5.12902301311088	5.65220194147016	2.81404664147284	2.97033363983876	6.9373624933981	3.03829414217847	3.63667792847158	2.96974135198674	5.61621620625057	1.72292973422138	1.52639106993813	5.64423122588539	0.177678470350584	6.05233848242722	0.18983010102419	2.78322769331997	5.30969897490157	7.26216499336241	0.6587548408614	2.47477336272468	1.21119375266005	0.751698098902788	2.1773528665597	6.20200672447583	10.4448599414404	4.91818622157211	0.0773747084806069	0.76267511939568	0.226704178065317	4.38488747516163	3.68728945375556	1.23258149027666	4.12141675125323	3.44556908446445	6.1989524657123	3.5641034326495	7.79446743714906	3.50543097174373	3.38170449647009	2.89662033342148	6.18056004661315	5.79060081557603	7.36964961342951	1.8993003409671
TCGA-HN-A2NL-01	1.11962912449319	2.77273044271255	4.03770724519342	2.96792390107288	2.88156343488649	1.54681292647591	0.866222900358319	3.27313451662213	2.11047470020372	1.3681587325537	2.22399895612489	3.98406754727068	2.30011915740525	1.086657861563	2.98334649680256	0.185305795185782	6.21627792946073	0.0520898382703408	0.834642632140153	2.40602537393957	4.30062897202812	0.634656590442002	1.01213117357036	0.16035327213637	0.0813086930285843	0.803359391171594	8.36600905615498	4.43635374427046	2.07146086851674	0.0610331641706487	0.333629010309244	0.236269468858556	1.83091939014443	1.21279761473323	1.25318415832239	4.28460218617589	3.73417953458779	3.53422592566725	3.24791168636346	5.47569341268346	2.92547450946143	1.49966912101008	2.83618829583509	1.67813911225761	3.15598428880946	8.3613243631621	1.3790143081859
TCGA-A2-A0T2-01	0.172693648513248	3.36304771950157	3.30483307870723	5.06882731085008	2.74718649864594	2.98494547035973	0.686010574098473	2.65701031841434	1.22220329862628	0.208190906493039	1.83686287010299	2.80482012292392	0.936775421959612	0.56710848225169	3.44122057552757	0.18211081287665	6.41521860897539	0.0469566521204	0.945044672581092	1.16693137984345	4.17172858113718	0.451012580209612	0.78918398580305	0	0.150738722747022	0.417124799409033	8.63300190470357	2.29478465709261	2.2134005850469	0.0905927784959153	0.664757462545169	0.0895636096149916	0.690395920483108	1.0904495956994	0.635403026971875	2.19141562013108	2.55962021752283	4.39508791657846	3.08949744318955	5.59976799172465	2.69065660845068	1.03057947942411	1.53539225976669	1.14603648832715	3.41521111218684	5.90524036193092	0.738381735999518
TCGA-AR-A2LR-01	0.557341187502377	4.36346096481703	2.89946156977288	5.15149204206518	3.81987389314782	4.0882554662847	0.68723876185382	1.63724694877431	0.75878265444825	0.821765347775735	0.7646686778725	2.73211339278573	2.93654028705939	1.94755355626051	3.90476019095172	0.221950500760717	7.13631522265819	0.0858895274269192	1.57911904773751	1.02206867659444	4.50026318523997	3.08495637719896	0.864693121011739	0.108970054573443	0.242105246179852	0.500213244531396	6.67145753734949	1.89781012712875	2.85376396689671	0.100437241498298	2.71291600062858	0.872861738631647	2.9580624342312	1.95582860683432	1.50701360053061	1.63315060791879	2.67947243459862	4.46674413862624	2.37958356208339	3.50439990030594	5.17477622019081	1.53628021355474	0.905317673401622	1.31342988208408	3.50904587939052	7.08904238076776	0.593999864837297
TCGA-C8-A1HJ-01	0.710379177519026	4.58740639666815	1.62435314328248	4.29737484458439	1.92646961262	1.45709254817152	0.386480006055798	1.9910817532269	1.78888906657016	0.568550563001883	2.72547517471953	2.76804045409128	1.12816054251134	0.384787709650624	2.25259765816523	0.0475256753951301	6.61922381430523	0.0864635393502562	0.900280676053582	0.466712701723581	3.45086171531737	0.630526415522185	0.680327166080472	0.181798499831454	1.04000517377263	0.152214088039422	7.0457684060918	3.95131283724582	1.95045150008842	0.0548029319587015	2.88732127850545	0.0674039379227065	0.350483906507406	0.832000219175346	0.450256467428547	2.15733024649511	1.85098939121234	2.78687709548533	1.48291002968327	2.93894276985108	2.13177242903818	0.775696001295981	1.48454091252118	1.77696906454688	2.77598470210154	6.82815804610549	0.881957755019551
TCGA-BH-A1F6-01	1.02736481504248	3.34385639192187	3.82729690576243	4.34011491066211	4.25345158614186	3.45634770429556	1.39090274444916	4.36288506882917	2.04319800298904	1.61952364377664	2.29119526216468	4.52702338431726	2.17907923379956	1.22366127871987	4.90766757176345	0.271757164964471	6.27009631841024	0.140041610716673	2.57412991524305	1.4935413748512	5.73119614296972	0.409578746144733	1.6839685532599	0.315523054673403	0.559066175640355	1.10285950821171	4.74635856580486	4.65330456154207	3.52022946166597	0.0564964502577937	2.0983728992111	0	1.66660936163301	2.12082910037871	1.7910668355525	3.50791476593396	2.53760134173487	5.0769346189062	2.91935303469589	4.28650857934421	2.0236872954786	2.12132648768595	2.0072795270324	2.72773209403968	4.83449115960595	7.66838059299982	1.59687158909288
TCGA-E2-A158-01	0.478033357635926	2.24302136099916	2.80888765144623	2.98544333045838	1.59294001936689	1.64230278260104	0.211339206032721	1.5446635953535	0.844171762278844	0.287470911819135	1.48302857817147	1.63734099285011	1.11000959925433	0.415157762859244	1.94743046070347	0.0998518854313658	4.8222462762993	0.121822246883583	0.357964600112362	0.774588417267729	2.44689284668455	0.749343935264581	2.25183200577882	0.0636095525064129	0.127802115662829	0.905382348962538	10.3901304767527	3.02252378686514	3.101135847343	0	0.432070969392454	0.386297616747321	0.443169497350732	0.881429371751607	0.541538197497485	1.6302094812131	2.08633801335611	3.28835843095271	2.23133336374487	4.33231120474722	0.963798492389332	0.259174363460151	1.1323821610179	2.34596367781899	1.83491257217175	6.22129434778334	0.430882545442406
TCGA-BH-A0E0-01	0.36819995581209	2.67085513839367	2.3850705464355	3.28305381876233	1.91204465848437	1.66189989697577	0.129686457146487	0.411146313559053	1.62418947953379	1.33106393560696	2.30140116771316	2.73177925003525	1.31338290822053	1.14028178381289	2.42279037689194	0.0455039346529442	4.52819206097176	0.033705725257989	0.440185980093351	0.593070295728666	3.20079003454377	0.183124498078418	0.449497008113958	0.0847004516287454	0.54160815989842	1.37683230494294	5.49642007038256	0.834171538718294	1.07575265943827	0.103112397457303	2.06291940193916	0	0.178303401957075	0.569662243088529	1.0428890572384	2.38967794091088	3.21438761576275	3.21201261016134	3.15138683134197	2.95960094710494	2.97545613786928	3.29102602658824	1.98398799196376	1.45932930409239	2.34762689839315	5.33954281202246	0.756790341401813
TCGA-AN-A0XU-01	0.663362055551373	3.34841659645901	3.67161337733373	5.20526701245704	3.91854561383676	1.96901207852024	1.64307250389373	3.65590569416287	1.46687335338112	1.64096374213188	2.19434364940447	3.54935072457066	0.904318438023946	1.0219512193875	4.04057853281307	0.239820035756671	7.07809899650512	0.26932203262536	1.29735811928421	3.06947324349874	5.40787779408482	0.934109710913167	1.55033725367534	0.194566381256498	0.581369511313977	0.97864889141493	6.85007505401623	5.51128569702468	3.06599230238937	0.023016900958075	0.0413111144571861	0.162470628708224	1.24529425337731	1.66540753598131	0.538568152851849	2.86552525935186	3.06768089717373	3.77669000458903	1.76824438121986	4.74945978003962	4.04420057632156	1.57605516336567	2.6367090068375	2.82895228686831	3.92479902893741	7.91059486013965	2.00459428062633
TCGA-A8-A07O-01	0.54451893873061	3.28615040043825	3.46406639192128	5.15498425743623	3.63451442821151	1.19541467376635	0.614372298945617	2.26603558949247	1.59641897225668	0.796225945609653	0.945516910612495	3.95271685964243	1.19960291047018	0.630731241629168	3.80308545417546	0.340257046932951	6.08362167530758	0	1.14565770966781	1.16674307806974	4.55844523816565	0.99987948890216	1.03259814259092	0.455670206552557	0.558814799437241	0.436684953101435	7.52664717875192	3.11450154576136	2.86045629639391	0.0861014180488197	0.462239503272759	0	2.37661164257825	1.48291961314442	4.74041030241226	2.56169119409318	1.80469123871305	3.89992381840257	6.17611215275261	3.62451970056473	5.44382305661923	2.09371573727948	1.19934201816141	1.594478475195	3.01935606680366	7.2437343294946	2.42458488917348
TCGA-D8-A147-01	1.42100655290101	3.98383695682234	4.35206249766776	4.24554177000209	3.86613416033402	3.0851374622534	1.78459992590285	3.59041577416662	3.38599373247486	2.55749860365057	2.96461383955626	4.43695114465758	2.48483216253476	1.8777954586489	4.53344255874216	0.320933641981635	6.5509472307837	0.215135044102192	2.35042393088496	3.71901976672374	5.34353469299587	0.562482913860749	1.87366168073864	0.121877686948517	0.826072195254556	0.64992617217507	8.2854298737664	4.40882540398995	3.35730603162211	0.0758792851908535	0.883923542027633	1.07853145440213	2.6904240276152	1.50742336918173	1.91730909231581	3.76990251048658	4.20794202072334	4.25009516703724	2.75839971165529	5.67299895197688	3.71726515542447	7.59638490449739	3.0989027243788	2.76576271380964	4.68076016398099	7.26535547095608	2.61723740579878
TCGA-C8-A131-01	0.42855422165113	3.74397665258595	3.27109756391548	5.087472695804	3.0546232469626	2.11386482260814	0.846279483702471	1.75841120836483	1.05102740225925	1.503805724743	1.05326932357238	2.61150350887388	0.872495403655093	0.49864415842389	2.83266066250122	0.213022579344814	6.47297183334079	0.0279504608649694	0.669511950921664	0.999553065770117	4.2494397486975	0.291618355922871	1.06611679225213	0.0531555642076085	0.960542973189406	0.43556260287379	5.54923283330034	1.74535602866171	2.40654152742903	0.0435647863445505	0.0394020660206474	0.053629493915759	2.15302763932085	1.92785836411668	0.618657530277756	2.06828450635133	2.47747973878059	3.39791885584111	2.30486873712672	3.08038785871402	4.33883730151348	0.943518061608595	1.19921078630389	1.58641022386721	2.94270152578763	7.38800310096477	1.02591032648371
TCGA-D8-A27H-01	0.386416634290577	3.83475735177292	4.135770418228	5.45109791970887	3.50790433111455	4.32897577687461	0.54306447144881	1.1784439611919	0.927165529008743	1.1084437401603	0.993413599171888	2.78213412088679	1.96124273080605	0.870842676552093	3.64469869013361	0.519336652992249	6.90109932249159	0	0.632118487729786	0.432038686134651	3.72481395232921	0.741559270585685	0.844898108950377	0.0542611095812745	0.215386740834334	0.182647956951356	10.1375475598583	1.40816202835889	2.67298004000389	0.0444739215695589	0.672439696551442	0.158370470150476	0.671704420326982	1.22025100484309	1.48926248331878	1.94818942828026	1.46121330635911	6.52716798960272	2.98692845759319	3.90229609689463	1.49745454624338	0.763910188734006	1.05745528467138	1.20109638092627	3.33570613273394	7.74321128978965	1.40114587504904
TCGA-B6-A402-01	0.0761058333436825	3.12375613998027	3.88579822032974	3.34909796687693	2.48612819476147	1.73850697696322	0.25430583171234	1.59219130929632	0.272873359705403	0.319600898403955	0.603641604800752	2.2139559123483	0.485121612159509	0.547500232403465	2.79130800498389	0.237690671915571	5.36743518245628	0	0.52399946651031	0.387226410310625	3.25309463010683	0.409040155631303	1.25286358291902	0	1.35718324440042	0.162228841795088	7.97570066832656	1.56810895601366	1.44080120444047	0.27148929047764	0.262389883345188	0	1.18555742599624	1.21602110062581	0.445333234851041	1.5793808951307	4.00705383280431	2.82623525281571	2.55759981413911	2.67557268257133	3.29919796923661	1.40600422991492	0.488267662995116	0.927411760421661	2.28233652052395	5.42529019227005	0.921133588095812
TCGA-A8-A09X-01	1.91358829340032	4.27469362979573	3.48704763690895	5.23400629828788	4.66738474439818	3.16294182376087	1.01263032839507	3.20387618623799	3.20515242664457	2.48940271985371	2.61262577519138	4.84545740158829	2.81617547465828	1.39624553519223	5.01435304815612	0.37110508826987	5.0032202154728	0.0827254091134517	1.92393012288181	2.38722135459816	5.17614909050543	0.644473137265322	1.9511417667117	0.279615747655788	0.0868435338260614	0.529086631591775	7.1321849070528	4.08128268611742	3.65075842762698	0.0438051407502038	1.88782193545978	0	0.879202229408818	1.71516924638464	1.60837505335591	4.5214842142306	3.19345272897859	4.22373283400553	3.18927406071385	4.66694346186827	2.42400272429732	1.58424343986063	3.43213910448616	2.70006407017353	4.49374917613948	6.42989142104185	2.2833118690801
TCGA-E2-A14X-01	2.02755847160285	4.02595107730446	4.12060468171467	4.21650462369229	2.97921367190266	2.07074002952962	3.42455519767264	2.25258693945539	2.40962957496761	3.01909156522319	2.46415466099082	4.73881450566836	2.79544690815201	1.24665467802901	3.26595060266806	0.433853699267946	5.27221254094725	0.257666251300093	0.98579203122589	2.57249627124106	4.53484640527502	0.892315513014515	1.60353146915361	0.243548300067089	0.862561072177616	0.500247345451432	8.37600390533104	4.61811000534189	3.19895329540041	0.293165019072607	1.37597861017881	0.180925988218166	0.576067441191647	1.73830011966613	1.49967185762354	4.89251136068819	2.74387641871754	5.0886541654469	2.88777496175711	3.95194246226879	2.51716784043362	1.01686125265474	3.2586776196478	1.94740932415852	3.32994920212359	6.39021800598636	1.63058605200645
TCGA-B6-A3ZX-01	4.01825930962048	4.91120172196885	5.60316067298876	4.51651943992934	3.98705272892018	2.01688774403453	2.28182199780722	3.57508268010515	4.50567421280356	4.66404320592739	4.62671215289063	6.63834423743284	4.80602463563162	2.60265515641257	4.01261118385262	1.09662081855663	5.65788789546244	0.076128969406204	1.66215405936055	5.32879853098804	5.19277694365105	1.4432085626233	2.77718681573444	1.06855295781975	1.71586405248181	3.30856913972025	6.19558330519658	4.4216951587092	3.02518529662171	0.190965111922462	0.46827600704713	0.70434964110624	1.85339809941352	1.7675432387525	1.90553922360102	6.92872737856904	5.02626188216714	5.77911497010766	4.807006128317	5.58389528644767	3.99547923965323	3.08453736934449	4.90115796043697	2.32871575768748	4.1237308008477	8.98523045272137	2.90271201315955
TCGA-D8-A1JF-01	0.774301358748211	3.55373320649457	2.56217859289966	4.4490440376842	3.38220831831368	3.04780813963056	0.648697823390769	0.844925960554341	1.77561168953869	1.66358591749402	1.27557319254773	3.21059535576978	1.74673436183135	1.12228657312472	3.73059172955947	0.0393240853684814	5.14472892069027	0.0194731484909631	0.883279554904614	0.647396785618572	3.16925924570434	0.268122162846557	0.989959267736573	1.34381867065836	0.0671169815669024	0.166601124956644	3.22210179846401	2.3397699115402	2.31272745380039	0.0453651363312003	0.621557725331933	0.0374642767585163	0.893064786913899	1.31296654227238	0.477794051298034	3.75089633671332	1.01099196306515	3.16359880997715	1.10062982182257	3.35272739487769	1.26874228313582	2.55601848721652	1.68954786026488	1.39310375062227	3.13687000607471	6.96204957266994	1.264871287364
TCGA-AC-A6IW-01	1.371216327448	4.59771155339971	4.99308358197099	3.96961491797351	5.53742623873238	1.57018373894741	1.57349860654451	6.94805707857846	3.66188857575215	1.59213930634648	4.16317814829707	5.59486802263304	2.2635009509812	2.00981733796286	5.42743828866267	0.538402063330405	6.12878050745616	0.0222200578460242	2.88097651641907	3.77027669862236	6.73938220668251	1.15898963347924	2.29700992442888	1.18931201026483	1.03926098502655	1.38285353972085	6.21017184402108	6.35203310272556	3.07118273924241	0.369474178553192	1.26658696509932	0.239139864756268	2.66799896615635	2.88972229534443	2.05337578232085	4.905404931032	2.75794749119595	6.29119954131913	4.30650979687885	5.29317222336597	3.59406585961276	1.79086433399343	3.30536635948056	3.08477986950787	5.81873496683921	6.05550499272122	2.65904113432903
TCGA-AO-A03U-01	0.242887080427358	3.19741782763728	4.5285385096372	6.53459441801795	4.68917504783185	3.18986028087607	2.36518805631561	1.39069220766751	0.642124129227223	0.842200773670918	0.925471466881089	4.17126917612977	2.59222924952585	2.40205296116956	5.73279649771433	0.165109748001641	6.1906978290959	1.89265277300986	1.21633872181484	1.03008612444942	5.57404341933279	1.43673017505829	1.54802810493624	0.0539931453168557	0.571277789593806	3.06793687638282	8.65656021784569	4.42200277209867	2.30484378531498	0	1.00917726231601	0	0.443090174242566	0.994497197356708	1.02248318318635	2.00171919880747	1.83738234270346	6.58750503139758	2.24546736602327	5.72903968289584	3.6227605295012	2.03517793970106	1.5424171217309	2.29232443492376	5.06903004626602	9.08416803865978	1.59502304367684
TCGA-AO-A129-01	1.41587290305552	3.75426652554643	4.25189223208189	3.99764847665738	3.88940389939059	2.02246236382923	1.40406297723426	3.71245542053168	2.42412102094844	2.30474396596768	2.44298896400328	4.79801953584153	2.02905993395734	0.993089042291181	3.82541876212844	0.534800090349982	6.6312243658653	0.968133484201013	0.924510125782107	3.24492205879265	5.25103363090336	0.671099061497307	2.09817028743536	0.358693464387184	0.199407094820859	0.902820653434522	7.32557506756997	5.52473674055792	3.36822276409007	0.0808499053328745	0.579709162250158	0.0992372369697942	1.67058301902278	1.17353517666664	1.71330779496067	4.65353865373572	4.0078663233796	4.05171706641941	3.47418201670362	5.16891999174821	3.8200464083896	1.21313407074363	2.87939283943528	2.64197560039958	3.71690281634705	7.06833421426077	1.75246763084525
TCGA-D8-A143-01	1.0562445487435	3.48738470148354	2.61184372991743	4.57176004476416	3.00214403265528	1.47294597549713	0.754461461184404	2.25983517497794	1.72264258920862	1.389750436279	2.15589158331928	3.58145434372754	1.75299898118816	1.56571942326829	3.5899836205999	0.303403730847898	6.79659632442101	0.298903715600462	1.11438504088866	2.22739928873228	4.77569938829729	0.299433907654962	1.04827740631454	0.062351924973778	0.505380244177758	0.271868733063109	6.71966864909383	3.6317780750378	2.66429182357518	0.0257920541068603	0.334178347187639	0	0.923586026000752	1.56790009011103	1.0357421270882	3.66068461590361	1.92169573161172	4.15300714305797	3.11123297240006	4.63639863256655	2.96001595564094	2.00376430765086	2.17733025371212	1.93918563256282	3.3699308994895	8.29571457520901	1.51608875270823
TCGA-A7-A6VW-01	0.27072535364136	2.14878135706407	4.21751785656496	3.04701999684594	3.47467677942635	1.77077458463018	0.538061869548684	3.46294389803398	0.365705624806276	0.403884670208332	0.413886483272905	3.4339490885106	0.25370542603859	0.14434130438554	4.25907073822486	0.189030903030843	6.99340130575082	0.0294950536877698	1.14426214301756	1.01963566647148	6.90298933059105	0.180201182306556	0.856671518560931	0.0922686980346081	1.10975958439191	1.53957366596234	8.41087097292355	4.58419209760202	2.05388740618547	0.0684003034199141	0.159544361192475	0.0565656042577516	3.25468502912021	3.30001015815113	0.602387903219852	1.75404106336689	3.25850854940522	5.66921728452547	2.47782304981288	3.19799052444724	2.47036289281901	1.17947798344325	0.311425777438255	1.75972554985701	3.99962712078119	5.68585422365909	0.745758803580737
TCGA-GM-A2DF-01	1.17277699433929	3.31804485106132	4.26986800668917	3.67759322188521	4.60941239239909	2.23714991718382	1.06847604787841	2.2139290530678	1.82737438216614	2.306485702845	2.49012464318171	4.22243693274333	1.70450344266627	0.78724542421957	3.87262136270134	0.180322132470486	4.80432555298532	0.0216356406319495	0.657045108002186	2.28080108616738	4.66771235521015	0.282471609331497	1.44656292283609	0.195275698861886	0.398016370412397	0.627072646581648	6.6577895079895	3.07950551863324	2.91738337080537	0.0503532067729269	0.377839780246162	0.0415960850914459	1.91646026824266	2.51594580995862	1.83725262393772	4.84216079399519	3.33896946553999	4.49267042176668	3.71714947068898	4.24631553792982	5.76582045781482	0.701303473644731	1.97038041376818	1.68060611557854	3.58736609468176	7.64474964022951	2.05685195530049
TCGA-LL-A441-01	3.96195412211259	4.81715018051796	5.88936244727002	4.22097486406397	4.59725586172628	1.95182027192013	1.66602332494531	3.71425500787525	3.39821814975629	4.32020602785688	3.67394187007395	6.47894190880676	3.97035558385946	1.94748683503945	3.78449490904021	1.08385752932794	6.53890625730111	0.0254017501995922	2.07090192077314	4.48981647273505	6.06411528404903	0.709856577004309	2.69207855333605	0.871260480281009	1.34341407065762	3.15711091054791	7.83413559471822	3.55570632235958	3.07889317221275	0.290067044895257	0.46164528685342	0.66412628674845	1.92635254149389	1.69762850099914	2.13416157043535	5.88791904289618	4.8636726101493	5.16110787351262	4.45960597901693	6.00018975091183	4.00308483731864	1.98651724812535	4.10390825396668	2.62035966768071	3.90257056787635	6.85717224184823	2.88966847813466
TCGA-AN-A0G0-01	0.490357565312825	3.42715669908625	6.6243699930804	3.96857080069209	3.36223558726962	1.90047825645004	0.878209729060071	1.89128971229629	0.99968675489563	0.730224284130571	1.22726082741421	2.80486047254529	0.689478083240815	1.41178993354932	3.68716009357055	0.26573509471275	7.35208318236424	0.0497769109656373	0.805726734192763	1.93796059197985	3.43465113748943	0.434815590835257	1.0166063380996	0.0320303519217029	0.900938463616743	0.707033173556863	8.71406147170477	3.09706965676253	2.40102888984841	0.0197069137024398	0.20044879725549	0	1.07524917559682	0.969919547331231	1.05724456152222	2.45761978890085	1.16027765633182	3.23488735638096	2.27085237935863	3.50636202522113	1.95476289729609	0.962352873610979	1.26822077266329	1.53322881337003	3.49668678097155	8.29395443993051	1.08329085815815
