logFC	AveExpr	t	P.Value	adj.P.Val	B
ZXDC	-0.0307176983163395	3.96862849809432	-0.215562772033352	0.829720530940596	1	-5.08377978669473
OVCH2	-0.0345519847910435	0.479823268408934	-0.215559243730728	0.82972327478038	1	-5.083780273467
HSD11B2	-0.0629110813169445	3.64280169305221	-0.215479374510187	0.829785386893352	1	-5.08379129026892
LRRN3	-0.046608775260959	0.823002949508505	-0.21537368166811	0.829867582989194	1	-5.08380586279624
PANX2	0.0787484647470498	3.08039658306259	0.215326572751801	0.829904219654344	1	-5.08381235569364
TRIM77	-0.00168220049025858	0.00141423935021739	-0.214982614697484	0.830171727631573	1	-5.08385971952713
SPTBN1	0.0496997999731867	5.82812410972318	0.214966546351648	0.8301842250233	1	-5.083861930327
CD164L2	-0.0537723607272498	1.66429573496791	-0.214951781796627	0.830195708410971	1	-5.08386396159632
OR2T12	-0.00216730988021463	0.00507567196226274	-0.214888524690856	0.83024490813356	1	-5.0838726627679
IKBKB	0.0390075723050511	3.93739364586251	0.214831717013169	0.830289092234488	1	-5.08388047462446
PSMD12	0.0367604884823569	5.71195733518822	0.214792083727549	0.830319918690682	1	-5.0838859235382
C3orf85	-0.00162421549459328	0.00136549090253418	-0.214710901949552	0.830383062061946	1	-5.08389708153946
SCNN1D	0.0402454807073638	1.38900361546431	0.214708799677522	0.830384697228651	1	-5.08389737042955
SCAMP4	0.0324576060063855	5.02415632583101	0.214668844361874	0.830415774985654	1	-5.08390286047319
CLSTN2	0.0736259247141977	1.59590134015459	0.214627693524902	0.830447782915492	1	-5.08390851372011
OPRM1	-0.00158441101376724	0.0017241428450167	-0.214434783657234	0.830597835802475	1	-5.0839350009865
COQ5	0.0274997709460596	4.8771422051088	0.21438618721535	0.83063563701482	1	-5.08394166971326
ZNF184	-0.0507216573518168	4.17988137584933	-0.214366956138861	0.830650596203364	1	-5.08394430831244
TEP1	0.039297387178566	3.49852453329511	0.214346659119705	0.830666384619263	1	-5.0839470929078
ZNF593	0.0422627848804145	2.95888263611123	0.214199345615813	0.830780977258548	1	-5.08396729529806
WDFY1	-0.0414810722322798	5.00418413914898	-0.214180740776428	0.830795449902315	1	-5.08396984575581
BBS4	0.0363317966327146	3.35222738262829	0.214180054632103	0.830795983652856	1	-5.08396993981217
ZNF525	-0.0397306882234028	2.8719292532013	-0.214103689636826	0.830855388351216	1	-5.08398040601059
RRP12	-0.0335516229165336	4.47157202165141	-0.21408531032241	0.830869685854858	1	-5.08398292442946
RUSC1	-0.0439210117475302	5.1929134337557	-0.214034988278325	0.830908832306577	1	-5.08398981868413
RBPJ	-0.0291319217055701	4.9596948008204	-0.214012288076785	0.830926491353692	1	-5.08399292814263
SRGAP3	-0.033773311785108	1.35024361879342	-0.213974107047655	0.830956193513863	1	-5.08399815741152
TBC1D2	0.0547623022459875	4.05997181187168	0.213784055334926	0.831104044043868	1	-5.08402417300465
TAFA5	0.0770841237555095	2.24074243375195	0.213773195187279	0.831112492867345	1	-5.08402565891932
PALM2-AKAP2	-0.0220370995807987	0.405447809240039	-0.213750109007577	0.831130453191381	1	-5.08402881738215
RASL11B	-0.0671903361112052	2.66860290866106	-0.213730204002482	0.831145938733062	1	-5.08403154034907
IL2	0.0141276436316406	0.224238649069986	0.213670345738479	0.831192507201933	1	-5.08403972731979
CCR3	-0.0212374315626573	0.370125230544214	-0.213605980568882	0.831242582618669	1	-5.08404852815588
TMEM82	0.00883740345997617	0.0529511116872933	0.213576811015995	0.831265276448934	1	-5.08405251572121
ZNF735	0.00176667001024489	0.00354840213457544	0.213573862009074	0.831267570775977	1	-5.08405291882902
PHLDB3	-0.0425614228517346	2.8129357750684	-0.213420061906435	0.831387229257524	1	-5.08407393447883
SMC4	-0.0636608191976267	5.05360034274686	-0.213375463988481	0.831421927759107	1	-5.08408002562708
LIFR	-0.0681091913986474	2.6211239222636	-0.213374884982413	0.831422378245174	1	-5.08408010469891
OR2A5	0.00609854115096663	0.016961085154294	0.213301607394188	0.83147939111015	1	-5.08409011010555
NHLH1	0.0220941123148034	0.623151691566665	0.213255541109565	0.831515232963626	1	-5.08409639829196
P3H2	-0.079898140987388	2.81906722850007	-0.213099149317921	0.831636916180425	1	-5.08411773612067
FTH1	0.0480821498158281	9.71810486369601	0.21308425682582	0.831648503743223	1	-5.08411976721144
MYBPC2	-0.0422016204160767	0.570126514621678	-0.212995945944341	0.831717217510158	1	-5.08413180844856
KRT4	-0.104027272385001	1.26059060725605	-0.212912925597988	0.831781815956152	1	-5.08414312377153
ZNF132	0.0408290253212666	1.98642326499346	0.212864999828954	0.831819107702891	1	-5.08414965384558
MAP2	-0.0860767658520762	3.14804857513681	-0.212826844328172	0.831848797334337	1	-5.08415485163235
PES1	0.0354253153984674	6.16234905529395	0.212825957832124	0.831849487139233	1	-5.08415497238546
KCNJ9	0.017657143997218	0.210243209211426	0.212825771359073	0.831849632238625	1	-5.08415499778563
WASF2	-0.0395829451736871	6.74135079787275	-0.212741082426972	0.831915531436793	1	-5.08416653127085
FBXL5	0.0339399801191087	5.58208315279459	0.21273585943455	0.831919595655392	1	-5.08416724242153
CCDC188	0.0331363272163787	0.710723061162328	0.212693035825151	0.83195291858461	1	-5.08417307252846
ANKRD33B	-0.0506865883192655	1.45323274954568	-0.212593798284901	0.832030140844876	1	-5.08418657845417
SNX11	-0.0289390189450236	4.47250402590642	-0.212583059368344	0.832038497492831	1	-5.08418803961035
C3orf52	-0.0434931901570563	1.94707294200325	-0.212490778676835	0.832110307881062	1	-5.08420059244717
DNAJB13	-0.0138890674742195	0.283071144860391	-0.212415960445567	0.832168530488056	1	-5.08421076588912
ORAI3	0.0404536886515032	3.64991651949998	0.212300731368036	0.832258202132855	1	-5.08422642721342
FAM155A	0.0360416108317976	0.68680113340843	0.212210285208823	0.832328589179469	1	-5.08423871422856
INSL3	-0.0310985770159522	0.949387990154393	-0.21220842160703	0.832330039486738	1	-5.08423896734191
ATP1B1	0.0692160255329091	7.40826673326372	0.212141444043416	0.832382163692274	1	-5.08424806272289
CRYBB2	-0.0361295605564552	0.78842074727124	-0.212125895717119	0.832394264032556	1	-5.08425017373546
CATIP	-0.0088134686353826	0.196502438239478	-0.21209754897027	0.832416324728138	1	-5.08425402200526
TRAPPC3L	0.00716228014882531	0.140022265430847	0.212016495829587	0.832479404614948	1	-5.08426502270339
KCNA10	0.00263487888351844	0.0211926310806077	0.212008962414769	0.832485267576594	1	-5.08426604494054
KRT13	-0.0847505240596599	0.703788453744134	-0.211976906967671	0.832510215180948	1	-5.08427039425801
SLCO1A2	-0.0432546103673637	0.38657084728424	-0.211970450232655	0.832515240246837	1	-5.08427127023527
DALRD3	-0.0384494170864418	3.67592969484836	-0.211927173903951	0.832548920978436	1	-5.08427714079324
ATXN10	0.030274640897054	6.14649790415688	0.211869224011208	0.832594022214048	1	-5.08428499998705
SLC23A1	-0.03678110400495	0.587838270848618	-0.211844804997275	0.832613027208552	1	-5.08428831106313
EIF1B	0.0341844375349281	5.6993514219013	0.211659761021336	0.832757047701244	1	-5.08431338955849
ZNF845	0.0421922430920456	3.07755033753856	0.211563627515787	0.832831871052446	1	-5.08432640962438
OR4K5	-0.00163927406119029	0.00137815075940776	-0.211269736169488	0.833060624284882	1	-5.08436617684383
CCNF	0.0446433656756424	4.2281523911052	0.211234430204203	0.833088105995899	1	-5.0843709504725
SIX1	0.079343878178761	2.90059048251657	0.211162892758788	0.833143790460518	1	-5.08438062042302
ARG1	0.0131592808047338	0.31347462425638	0.211121142255098	0.83317628927954	1	-5.08438626246321
LRP2BP	-0.0176548542338822	0.811738763444607	-0.211049573519054	0.833231999444769	1	-5.08439593145903
XCL1	-0.0448270925615726	1.40106307936213	-0.210852832630121	0.833385149841877	1	-5.08442249444244
NCAN	0.101978957128339	0.934499424705692	0.210834559517011	0.833399374635418	1	-5.08442496033199
ASCL5	0.0130051258038506	0.309079850919633	0.210761560315842	0.833456201769064	1	-5.08443480917635
ALDOC	-0.0746869513059352	4.04729595978725	-0.210621482300817	0.833565249706593	1	-5.08445369856196
DUSP5	0.0559479719971918	4.81521235513717	0.210593192197648	0.833587273380891	1	-5.08445751193254
PASK	-0.0366456177479271	2.57916582679353	-0.210567891431429	0.833606969986539	1	-5.08446092192134
SEPTIN12	-0.0145081288906783	0.217231283632357	-0.210520301956967	0.833644018602296	1	-5.08446733483071
NLRP2	-0.115624185488956	2.79642023016325	-0.210504498277084	0.833656321919586	1	-5.08446946413191
NRN1	0.0736897129218237	4.30887579489626	0.210484702852506	0.833671732906876	1	-5.08447213103365
LEKR1	0.0201710062272874	0.677174955055565	0.210455398206007	0.83369454706206	1	-5.08447607858766
ARHGEF11	0.0437922159022106	5.23542525199168	0.210431022261371	0.833713524248899	1	-5.08447936179053
PCSK6	0.0640984184488649	2.1165100841879	0.210392994513717	0.833743129848258	1	-5.08448448300005
CENPO	-0.0404494328171423	3.749570783749	-0.21032626496037	0.833795081133817	1	-5.08449346725669
UPK2	-0.0564598471704207	1.57860111861395	-0.210299887002383	0.833815617497278	1	-5.08449701791667
MRPL38	0.041226855375756	2.72229800089656	0.210244702852513	0.833858581079273	1	-5.08450444465529
EIF4G2	-0.0396212420939808	8.40184364066954	-0.210224016607303	0.833874686470832	1	-5.08450722812935
PCID2	-0.0414478840131283	4.61733562711376	-0.2100234601617	0.834030834471059	1	-5.08453420016976
BTBD8	-0.0279932583803069	0.956806729881438	-0.209985543361489	0.834060356245252	1	-5.08453929655923
TMEM109	0.042941913778038	7.60091729451837	0.209978906075449	0.834065524017402	1	-5.08454018858096
PPP5D1	0.0111893711885967	0.400551314493018	0.209908064351643	0.834120681635788	1	-5.08454970763918
BPIFB3	-0.0525288362993701	0.232460365452963	-0.209670979282185	0.834305282930195	1	-5.08458154160892
EWSR1	-0.0257426423644924	6.1862627388384	-0.209630379438408	0.834336896071612	1	-5.08458698944142
ZNF165	-0.0476039594194941	3.44832159265376	-0.20962938243633	0.834337672392488	1	-5.08458712320948
OR51A7	-0.00162162772258473	0.00136331534199601	-0.20945549325652	0.834473074613154	1	-5.08461044424877
TIMP4	0.0681601405148389	1.55762913881553	0.209376625525674	0.834534488158503	1	-5.08462101517296
TTYH3	-0.0469449130905097	6.37422353609574	-0.209289142265626	0.834602611730251	1	-5.08463273621515
LCE1D	-0.0111638931288989	0.029506806315655	-0.209272212070932	0.83461579548727	1	-5.08463500396431
ROR1	-0.0606952499236093	2.35069475008785	-0.209212472161017	0.834662316088059	1	-5.08464300448311
KRTAP19-7	-0.00173766168534939	0.00146086601865657	-0.209201118817971	0.834671157217915	1	-5.0846445246933
SIGIRR	0.0494705772996165	4.39618423517523	0.209163488778354	0.834700460814617	1	-5.08464956275828
PRDM5	-0.0294687761095087	1.01446817244798	-0.209134332906541	0.834723165492481	1	-5.08465346564424
XRCC2	-0.0473057703747837	3.18365728343699	-0.209045198819475	0.834792578130535	1	-5.08466539401004
PCDHGB5	-0.068684552667917	1.45047763588164	-0.209025080484864	0.834808245343935	1	-5.08466808564276
TUBB4B	-0.0417892893304543	8.65008188069646	-0.209012659656475	0.834817918134461	1	-5.08466974729665
FOS	0.0849195599937937	6.33392891599327	0.209006376943086	0.834822810842776	1	-5.08467058775818
GOLGA6L1	-0.00157660710845336	0.00132546615312451	-0.208891989170522	0.834911892277509	1	-5.08468588541605
FBN3	-0.0837408726368776	1.71029385112338	-0.20884202198895	0.834950805748714	1	-5.08469256515575
GLRX2	0.0372707353489892	4.78219943501819	0.208796573989994	0.834986200123867	1	-5.08469863937337
TIGD1	-0.0410007339541258	3.23539759124781	-0.208761026178193	0.835013884584033	1	-5.0847033894904
SURF6	-0.0314514593030513	4.91473852646912	-0.208720721616742	0.835045273827965	1	-5.08470877425622
GRK4	-0.0237278730425052	1.78559566508128	-0.208686556305223	0.835071882024766	1	-5.08471333799325
NKX1-1	0.00174689249386589	0.00399338997237734	0.208682019421479	0.835075415397705	1	-5.08471394396538
CBY3	0.0234636737482404	0.702330109421597	0.208672787539771	0.835082605295026	1	-5.08471517698765
ADGRF4	-0.0496199023957175	0.545317728566248	-0.20863861448262	0.835109219792695	1	-5.08471974071194
ACSM2B	-0.0034596173065391	0.0144838172833129	-0.208617269355744	0.835125843799886	1	-5.08472259092015
SSBP2	-0.0401605306512307	2.57554581799756	-0.208582192270663	0.835153162690005	1	-5.08472727411983
PCMTD2	0.0417165275467593	4.84868084316484	0.208581969607614	0.835153336106067	1	-5.08472730384542
KLC2	0.0386834710013524	4.52169226911537	0.208556407822829	0.83517324437595	1	-5.08473071614246
ATG13	-0.0327382006159072	5.44165350403958	-0.208546569929479	0.835180906445196	1	-5.08473202931244
CALHM4	-0.00204303982372154	0.00875415998296813	-0.208494874714268	0.835221168609817	1	-5.08473892861478
POTEM	-0.00156368914198593	0.00131460591582888	-0.208478997694354	0.835233534313848	1	-5.084741047237
MAP1LC3C	-0.0360448483734488	0.987975852459308	-0.208475084687321	0.835236581937884	1	-5.0847415693621
OR10G3	-0.00161457151387283	0.00135738313113202	-0.208420818596517	0.835278847043144	1	-5.08474880925162
KRBOX1	0.0491097592703096	0.784282109909264	0.208242585225548	0.835417667365637	1	-5.08477257494059
CDC25A	-0.0496164571277351	3.73080661000475	-0.208231859294123	0.835426021619415	1	-5.08477400449145
HDAC6	0.0369353630409499	4.06500076307772	0.208157480894219	0.83548395426471	1	-5.08478391561218
ZNF528	0.0491222797343496	2.26142762741147	0.20805443724152	0.835564215503995	1	-5.08479764061004
OR11H12	-0.00196092906509623	0.00573655467987083	-0.208036249944491	0.835578381864848	1	-5.08480006237961
OR8J1	-0.00185219582487267	0.00448054189325068	-0.208035833717364	0.835578706071088	1	-5.08480011780077
POP5	-0.0290431036247503	4.82403517702116	-0.207978400964465	0.835623441670122	1	-5.0848077639817
RAD9B	0.0229835107139136	0.863910531401446	0.20788221036534	0.83569836779124	1	-5.08482056537769
MYOT	0.0213152588830462	0.509727823172317	0.207863723477927	0.835712768028183	1	-5.08482302500239
PRIMPOL	-0.0318915182993256	3.61544349433308	-0.207798923488662	0.835763243985776	1	-5.08483164472054
DUXA	-0.00251971733474102	0.0113510075477253	-0.207782259258259	0.835776224700395	1	-5.08483386096855
PPP6R2	0.0342269598793923	5.06957168135114	0.207737987168178	0.835810710963616	1	-5.08483974804268
PYGM	0.0223314216673832	0.618569977583791	0.207703361730896	0.835837683076554	1	-5.08484435148136
CYP39A1	-0.0693379828644534	2.92111496991487	-0.207663030195446	0.835869100304893	1	-5.08484971257716
TMTC1	-0.067260719590915	1.88945574256765	-0.207360352876808	0.836104886613459	1	-5.08488991296832
OGFRL1	0.0639116446638806	5.36083926576304	0.207238569146164	0.836199760624167	1	-5.08490607127114
ABHD15	0.0378788694641043	3.65675411403475	0.207236569911926	0.836201318121409	1	-5.08490633645104
GPBP1L1	-0.0334625475652635	6.00900030166061	-0.207204300971533	0.836226457229515	1	-5.08491061627353
DDX56	0.0284129384528855	5.94869309068567	0.207194166724444	0.836234352346579	1	-5.08491196023912
SLC25A29	0.0448441725824615	3.9546455367703	0.207190434719731	0.836237259780799	1	-5.08491245514695
PRR29	-0.0361611467554994	1.20089277894914	-0.207134639954582	0.83628072720134	1	-5.08491985312899
OR2G3	0.00168305612280533	0.00226432793995258	0.207084964220191	0.836319427961525	1	-5.08492643809688
GTF2A1	-0.0375013921699203	4.56204450869061	-0.206948760879771	0.83642554164425	1	-5.08494448498795
NUDT22	0.0412757327813384	3.79818227338121	0.206905174655104	0.836459499560357	1	-5.08495025764105
ADCY5	0.0506030226289125	1.07984163228837	0.206789976895844	0.836549251326548	1	-5.08496550883181
STC2	-0.0669982388151116	4.50101654703628	-0.206762501506513	0.836570658005187	1	-5.08496914508344
HELZ	-0.0446115662892819	3.76330935864578	-0.206717085770373	0.836606042670551	1	-5.08497515460586
CHAF1A	-0.0436475117099642	4.69414520583631	-0.206584750614147	0.836709150587986	1	-5.08499265800072
FAM47E-STBD1	-0.00515064042455476	0.0480014735381513	-0.206534829358129	0.836748047088606	1	-5.08499925795918
UBE4A	-0.0485636188421292	4.28550439987945	-0.206371374537751	0.836875406900746	1	-5.08502085674283
OIP5	-0.0450069747265238	3.69640348463297	-0.206341323827129	0.836898822116886	1	-5.08502482575968
IL36RN	-0.044614971119125	0.532628456339917	-0.20627137319571	0.83695332752331	1	-5.08503406241422
ZNF77	-0.0372234772361155	2.96869126249323	-0.206181773734947	0.837023144420912	1	-5.08504588903485
REXO1	0.0332485522754951	4.21787486947837	0.206175051462762	0.837028382542722	1	-5.08504677612964
TMED5	-0.0398340572352076	4.49012082109274	-0.206161677766364	0.837038803602035	1	-5.08504854088397
SUPT5H	0.0384869829515946	6.15911199376961	0.206063527461235	0.837115285225229	1	-5.08506148901524
MAP3K19	-0.00618629183034129	0.0775179057568944	-0.206027248414519	0.837143555327296	1	-5.08506627344082
P2RY13	0.0578960638882258	2.2927963574066	0.206024987721085	0.837145316958205	1	-5.08506657154978
OR52E6	-0.00728473994773023	0.0597743354289879	-0.20596291589431	0.837193686355727	1	-5.08507475544663
ZMIZ1	-0.0396846089447065	5.40135322539079	-0.205945440662457	0.837207304021974	1	-5.08507705903454
IFNA16	-0.00159079053691041	0.0013373902743937	-0.205916513415648	0.837229845839676	1	-5.08508087179982
CRYAA2	-0.0019069727679404	0.00837532651693532	-0.205903322559375	0.837240124978229	1	-5.08508261024735
FOXP2	-0.0353025857094864	0.579974250227908	-0.205839689259852	0.837289712412586	1	-5.08509099503566
KRT12	-0.0327179306849718	0.264752975022154	-0.205757148481522	0.837354034828026	1	-5.08510186735425
BRPF3	-0.0496092174334333	4.89936306107629	-0.205737079454821	0.837369674394843	1	-5.08510451019961
COL21A1	-0.0466696712163664	1.03742076004439	-0.205718285345803	0.837384320491701	1	-5.0851069849204
HEXIM2	0.0251453512923452	1.903378478909	0.205635112638056	0.837449136994391	1	-5.0851179340041
ARMC5	-0.0342413184645092	2.97651359126266	-0.205633755299802	0.837450194777554	1	-5.08511811265116
NRDC	0.0304290701591308	6.44837630423472	0.205619512050728	0.837461294658798	1	-5.08511998721565
CORO7	0.0331597945127511	2.30541477186051	0.205536994473135	0.837525601931361	1	-5.08513084486215
DEFB103B	-0.00169726320821532	0.00142690269717218	-0.205428519667807	0.837610139761493	1	-5.08514511133215
DEFB103A	-0.00169726320821532	0.00142690269717218	-0.205428519667807	0.837610139761493	1	-5.08514511133215
OLIG3	0.00878092275039016	0.0507961505062609	0.20534628862265	0.837674226269388	1	-5.08515592124237
SYNE2	-0.0534301186114154	3.87914727344494	-0.205319794430548	0.837694874667643	1	-5.08515940318902
NRAS	-0.0619694301205636	5.98574042003165	-0.205252176213494	0.837747573820484	1	-5.08516828774458
OTUD5	-0.0277033404954867	5.96481659103536	-0.205192899270841	0.837793772697452	1	-5.08517607391094
FBLN5	-0.0751857779345038	5.07863642868484	-0.205186694936256	0.837798608224043	1	-5.08517688873506
GSTA4	0.052497883455616	5.03923514517403	0.205046832383392	0.83790761577409	1	-5.08519525055251
TM4SF19	0.0457264651210813	0.878836408074551	0.205003053167276	0.837941737528821	1	-5.0852009955248
RIOK2	-0.0246957807903456	3.69804934556648	-0.204888339603715	0.838031147357359	1	-5.08521604311671
RTL5	-0.0480368525743171	2.10661724076058	-0.204796789871714	0.838102504396893	1	-5.08522804614793
UGT1A8	-0.0035922063717333	0.0159982434717036	-0.204775218359809	0.838119318178636	1	-5.08523087359596
GUCY1A2	-0.0416458822211374	1.16922492327757	-0.204767107657629	0.838125640034741	1	-5.08523193661505
DMXL2	-0.0417351604027116	2.73019584513914	-0.204762883163404	0.838128932804964	1	-5.08523249027647
SREBF1	-0.0451123425922875	5.79050745904646	-0.204670719114508	0.838200770530301	1	-5.08524456643925
KRTAP12-4	-0.00288864486807789	0.00978047543597818	-0.204670284966619	0.838201108932262	1	-5.08524462331236
CDK20	-0.0343461771987874	2.39719615858655	-0.204630943616093	0.838231774162177	1	-5.0852497765051
LRRC72	-0.001810918863793	0.00573124276480493	-0.204512126468951	0.838324389553958	1	-5.08526533396052
RFC1	-0.0428573783125419	4.89568341236202	-0.204495273492956	0.838337526267426	1	-5.08526753989273
LILRA4	0.057893167892463	1.45296134677498	0.204475399568549	0.83835301783635	1	-5.08527014101179
FAM174A	-0.0355543811546113	4.37588811756402	-0.204418610980633	0.838397284447192	1	-5.08527757216702
TSPAN2	0.069348761216097	3.15129529072319	0.204399667567952	0.838412050921491	1	-5.08528005057684
GADD45GIP1	-0.0435705384182885	6.18245215477375	-0.204378931793599	0.83842821461578	1	-5.08528276322239
ZNF436	0.0373731699220636	4.76872922175958	0.204318359407782	0.838475431648242	1	-5.08529068570266
FMR1	0.0391840965856014	4.59105775375847	0.204296215403866	0.838492693359978	1	-5.08529358141103
FAM227A	-0.0303015930483419	1.22986538017261	-0.204222416913787	0.838550221386866	1	-5.08530322956589
TANGO2	-0.0253233889538702	3.40917223226182	-0.204168492841383	0.838592257291519	1	-5.08531027720744
BRAP	-0.024916808667669	4.34858024858349	-0.204141845419031	0.838613030162481	1	-5.08531375922318
CCR9	0.00955100118301025	0.151619962368729	0.204138039923801	0.838615996727432	1	-5.08531425644976
SAP30BP	-0.0325443790030775	4.80428890890444	-0.204117446542529	0.838632050290202	1	-5.08531694702348
KIAA0355	-0.042566471802767	3.95888059120157	-0.204103722941855	0.838642748555832	1	-5.08531873989363
CSH2	0.0112061833471613	0.0977301739898545	0.20391986273239	0.838786080134535	1	-5.08534274803134
GRN	0.0430205361130245	8.395232112085	0.203909651025169	0.83879404101601	1	-5.08534408082424
ABCF2	-0.0315487533185417	5.94248742521458	-0.203820961054352	0.838863182983162	1	-5.08535565349513
VCPIP1	0.0423886004641241	3.98761569980107	0.203681170096018	0.838972165416285	1	-5.08537388384419
HDAC2	0.0453035019761998	5.29540701502545	0.20362131096286	0.839018833153941	1	-5.08538168634301
MEIS1	-0.0441259080651415	1.78428244741025	-0.203583638439018	0.839048203927859	1	-5.08538659569421
NANS	0.0349268158078102	5.16420516544092	0.203575718853959	0.839054378333165	1	-5.08538762763134
ZNF629	0.0369141702624942	4.48736008305924	0.20349707095745	0.839115695725538	1	-5.08539787342641
ABCC2	-0.0514199038434421	0.893558941537276	-0.203477678856852	0.839130814820367	1	-5.0854003991098
KRTAP5-1	0.034753120190283	0.922471477554066	0.20342270754223	0.83917367365641	1	-5.0854075574262
IL1RL2	-0.0525306980328595	2.2944037722464	-0.203259396919687	0.839301002972508	1	-5.0854288121956
OR13H1	0.00421910956184364	0.0150894922794536	0.203182695403774	0.839360806748353	1	-5.08543878896156
AHSA1	-0.0260763116215665	7.03242686318315	-0.203134611190673	0.839398298240356	1	-5.0854450414821
UPP2	0.0131890632907149	0.257711313845054	0.203129634705366	0.839402178450954	1	-5.08544568850355
PSPC1	-0.0360184948417031	5.49334544569604	-0.203038384316233	0.839473327905777	1	-5.08545754968375
LRP5L	0.0322612652626875	1.86346390838325	0.203003195234233	0.839500765776883	1	-5.08546212231346
ACBD5	0.0420168103568672	4.81349514712503	0.203003083941243	0.839500852555326	1	-5.08546213677412
CAMK4	-0.0386326216135087	1.04358575075749	-0.202907309567417	0.839575531406334	1	-5.08547457811598
CEACAM1	-0.0869032804856671	4.41758641155859	-0.20290461983722	0.839577628710411	1	-5.0854749274343
DIXDC1	0.0474389689122723	3.00778881564992	0.202872514682944	0.83960266263788	1	-5.08547909661007
PRB4	-0.0269174465279323	0.161803923679999	-0.202842774998391	0.839625852241958	1	-5.08548295801789
NCOA5	-0.027774966995052	6.01173591858976	-0.202753486922502	0.839695475722069	1	-5.08549454780545
TMOD2	-0.0441340447302996	2.71537463679462	-0.202674278047186	0.839757240885116	1	-5.08550482502377
ABCC3	0.0587500284111853	2.4518145342126	0.202631859667443	0.839790318121742	1	-5.08551032708772
SRR	-0.0363500717189917	2.91164456804898	-0.202535226258616	0.839865672521452	1	-5.08552285705641
TMEM225B	-0.020639764752946	0.568560394966888	-0.202533738188072	0.839866832925373	1	-5.08552304996036
RUVBL1	0.0350873262401867	5.13740212767678	0.202492863597926	0.839898707247505	1	-5.08552834812729
EML6	0.0266066736208049	0.698250219465241	0.202290391542215	0.840056600447875	1	-5.08555457681544
LRRC24	0.00290474074064626	0.0329368583595736	0.202284781252925	0.840060975596521	1	-5.08555530321179
ZSWIM1	0.0246093046390641	4.19156753503104	0.202278426256844	0.840065931506101	1	-5.08555612600527
ZNF263	0.0228957530045335	4.07530559349215	0.202266109063543	0.84007553702147	1	-5.08555772066229
PRR23C	-0.00825872205977462	0.0189903800098958	-0.202073286867972	0.840225911807459	1	-5.08558267192308
SLC18A2	-0.0179905451513369	0.382857706263205	-0.202066643733317	0.84023109264393	1	-5.08558353112344
TDRD12	-0.0873294087460819	0.927483329024195	-0.202011881984276	0.840273800410126	1	-5.08559061274598
LRRC10B	-0.064712781624066	1.80789256743124	-0.20195851036875	0.840315424493108	1	-5.08559751275556
GRIN2B	-0.0166042672801727	0.183004080896055	-0.201956092905136	0.840317309863766	1	-5.08559782524788
SGSM1	-0.0325803404172587	0.843153791815672	-0.201901069411109	0.840360222728028	1	-5.08560493682434
CEP57L1	0.0358009432156985	2.75209534267756	0.201883461106567	0.840373955559506	1	-5.08560721222156
VPS53	-0.0285752187701664	2.91215893106357	-0.201758848559473	0.840471143104092	1	-5.08562330935762
IST1	-0.0282755092385001	5.80766792993619	-0.201736646074749	0.840488459476013	1	-5.08562617637671
SPCS2	-0.0287805864580228	5.61667678764401	-0.201677682737664	0.840534447099368	1	-5.08563378881486
ACVR2B	-0.0379460072593023	2.17648953834345	-0.201603386134241	0.840592394472924	1	-5.08564337768285
OR4C12	-0.00165641993401066	0.0013925654312479	-0.201553027829091	0.840631671753026	1	-5.08564987501931
NCMAP	0.0994767384367128	2.90418090932276	0.201497810250758	0.840674739516264	1	-5.08565699744577
RBAK-RBAKDN	-0.0110562591383328	0.231590336462601	-0.201372373704003	0.840772577393558	1	-5.08567317005895
ZCCHC13	0.0016438328634052	0.0023285059407747	0.201272755526464	0.840850279259866	1	-5.08568600672563
OPTN	0.0570880909792377	6.24055760832716	0.201250766502512	0.840867430841367	1	-5.08568883934726
ADCY3	0.0511250561477636	4.59670946802472	0.20124942703962	0.840868475633596	1	-5.08568901188661
STAM	0.0379886948735741	5.05843099012159	0.201000330525889	0.841062777928491	1	-5.08572107864677
FAM174B	0.0582345124653054	4.16603978077013	0.200997765868849	0.84106477848425	1	-5.08572140859456
RAB23	-0.0586267343930102	3.5015192518842	-0.200994296445981	0.841067484802497	1	-5.08572185493539
BAD	-0.046412703488997	5.60837698602951	-0.200946044178305	0.841105124110815	1	-5.08572806178607
ZBTB3	-0.0250400953605023	2.56880082624538	-0.200791322447556	0.841225817685819	1	-5.08574795411957
RASL10A	-0.0328737053861623	1.01490897602493	-0.200716329288382	0.841284318860782	1	-5.08575759036622
MCUB	-0.0426919378702966	4.45813776152813	-0.200708673652972	0.841290290971018	1	-5.08575857387487
KLF16	0.0409457015591581	4.5853963074516	0.200650338333151	0.841335798269729	1	-5.08576606690005
KISS1R	0.0352354405481622	0.49654603355632	0.200431848348287	0.841506246764254	1	-5.08579411205169
ZNF587B	0.0322856040740351	3.06062521678373	0.200430036578428	0.841507660194366	1	-5.085794344481
WFDC5	-0.0443845820534282	0.431930962302698	-0.200315820713709	0.841596765350023	1	-5.08580899283121
DNAJC21	-0.034931145504177	4.56942683253091	-0.200249438318549	0.841648554316352	1	-5.08581750263665
POLG2	-0.033411657956413	3.19987284760141	-0.20019278350697	0.841692754748981	1	-5.08582476319842
ARF6	0.0352245514398888	7.11857094684742	0.200190678927706	0.841694396690119	1	-5.08582503286991
KCTD17	0.0447800785805508	3.84915062660358	0.200187774238544	0.841696662858528	1	-5.08582540505929
